Kepler-767b,5694,163,124,-0.05,0.14,0.20,0.960,0.060,0.050,0.940,0.120,0.080,4.480,0.060,0.110,-1,-1,-1,161.528,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.731,0.121,0.110,-1,-1,-1,-1,-1,-1,366,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-768b,5108,177,165,-0.03,0.15,0.17,0.820,0.050,0.060,0.780,0.050,0.050,4.580,0.030,0.060,-1,-1,-1,11.391,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.149,0.019,0.011,-1,-1,-1,-1,-1,-1,618,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-769b,6186,127,184,0.06,0.13,0.14,1.190,0.170,0.040,1.280,0.550,0.190,4.300,0.110,0.250,-1,-1,-1,7.426,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.220,0.035,0.021,-1,-1,-1,-1,-1,-1,1037,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-769c,6186,127,184,0.06,0.13,0.14,1.190,0.170,0.030,1.280,0.550,0.190,4.300,0.110,0.250,-1,-1,-1,15.987,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.145,0.022,0.013,-1,-1,-1,-1,-1,-1,803,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-771b,5906,146,194,0.01,0.13,0.17,1.030,0.080,0.040,1.050,0.180,0.110,4.420,0.080,0.130,-1,-1,-1,8.735,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.142,0.046,0.015,-1,-1,-1,-1,-1,-1,890,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-772b,5714,68,85,0.03,0.08,0.10,0.980,0.040,0.070,1.110,0.220,0.150,4.330,0.120,0.140,-1,-1,-1,12.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.181,0.027,0.030,-1,-1,-1,-1,-1,-1,866,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-773b,5850,77,65,0.05,0.09,0.09,1.040,0.030,0.080,1.010,0.050,0.040,4.450,0.030,0.040,-1,-1,-1,3.749,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.150,0.023,0.012,-1,-1,-1,-1,-1,-1,1160,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-774b,6403,86,77,0.04,0.08,0.04,1.570,0.110,0.080,2.420,0.340,0.410,3.870,0.120,0.090,-1,-1,-1,11.090,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.313,0.032,0.090,-1,-1,-1,-1,-1,-1,1422,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-775b,5468,68,70,-0.04,0.10,0.10,0.920,0.030,0.090,0.840,0.020,0.020,4.560,0.010,0.010,-1,-1,-1,0.975,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.103,0.011,0.005,-1,-1,-1,-1,-1,-1,1612,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-776b,5071,57,87,0.05,0.16,0.16,0.830,0.040,0.060,0.780,0.040,0.030,4.580,0.020,0.050,-1,-1,-1,4.897,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.132,0.016,0.016,-1,-1,-1,-1,-1,-1,904,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-777b,4043,36,34,-0.17,0.09,0.11,0.580,0.020,0.050,0.560,0.020,0.020,4.710,0.010,0.010,-1,-1,-1,5.728,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.123,0.008,0.007,-1,-1,-1,-1,-1,-1,569,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-778b,5102,72,62,-0.09,0.15,0.19,0.810,0.040,0.060,0.770,0.040,0.050,4.580,0.030,0.050,-1,-1,-1,3.756,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.141,0.024,0.011,-1,-1,-1,-1,-1,-1,977,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-779b,3804,36,34,-0.43,0.08,0.09,0.460,0.030,0.050,0.440,0.030,0.030,4.810,0.030,0.030,-1,-1,-1,7.097,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.066,0.008,0.010,-1,-1,-1,-1,-1,-1,425,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-780b,5769,63,57,0.05,0.09,0.09,1.010,0.030,0.030,1.020,0.100,0.060,4.420,0.060,0.080,-1,-1,-1,0.677,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.080,0.012,0.007,-1,-1,-1,-1,-1,-1,2099,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-781b,5162,65,64,-0.10,0.15,0.20,0.810,0.040,0.060,0.780,0.040,0.060,4.580,0.030,0.060,-1,-1,-1,13.214,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.247,0.038,0.021,-1,-1,-1,-1,-1,-1,629,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-782b,5867,70,62,-0.14,0.13,0.13,0.980,0.050,0.030,1.010,0.130,0.090,4.420,0.080,0.110,-1,-1,-1,158.685,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.275,0.039,0.044,-1,-1,-1,-1,-1,-1,350,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-783b,5521,67,53,0.01,0.10,0.10,0.930,0.030,0.060,0.890,0.040,0.030,4.510,0.030,0.050,-1,-1,-1,4.293,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.061,0.005,0.004,-1,-1,-1,-1,-1,-1,991,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-784b,5674,75,84,0.07,0.09,0.06,1.000,0.070,0.040,1.320,0.280,0.260,4.190,0.170,0.140,-1,-1,-1,31.592,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.159,0.025,0.037,-1,-1,-1,-1,-1,-1,688,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-786b,4838,60,46,0.09,0.11,0.10,0.810,0.020,0.030,0.740,0.010,0.010,4.610,0.010,0.010,-1,-1,-1,53.529,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.203,0.013,0.007,-1,-1,-1,-1,-1,-1,348,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-787b,4248,41,34,-0.09,0.10,0.08,0.650,0.030,0.030,0.620,0.020,0.020,4.670,0.010,0.010,-1,-1,-1,0.928,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.103,0.004,0.005,-1,-1,-1,-1,-1,-1,1115,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-788b,6159,130,186,0.05,0.13,0.16,1.160,0.130,0.030,1.230,0.390,0.170,4.320,0.100,0.190,-1,-1,-1,8.398,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.178,0.057,0.019,-1,-1,-1,-1,-1,-1,984,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-789b,5870,205,121,-0.06,0.14,0.20,1.010,0.090,0.100,1.020,0.200,0.110,4.420,0.080,0.130,-1,-1,-1,8.638,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.534,0.104,0.195,-1,-1,-1,-1,-1,-1,1419,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-790b,5208,139,114,-0.05,0.14,0.16,0.840,0.040,0.040,0.800,0.050,0.050,4.560,0.030,0.060,-1,-1,-1,13.735,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.242,0.028,0.028,-1,-1,-1,-1,-1,-1,634,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-791b,6383,218,161,0.06,0.14,0.14,1.300,0.210,0.070,1.470,0.610,0.250,4.210,0.120,0.240,-1,-1,-1,14.554,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.308,0.055,0.056,-1,-1,-1,-1,-1,-1,939,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-792b,5971,136,176,0.08,0.14,0.15,1.090,0.090,0.040,1.120,0.280,0.130,4.380,0.080,0.170,-1,-1,-1,11.301,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.165,0.025,0.021,-1,-1,-1,-1,-1,-1,852,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-793b,5745,145,199,-0.00,0.13,0.19,0.980,0.080,0.040,0.970,0.200,0.100,4.460,0.070,0.150,-1,-1,-1,4.242,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.128,0.035,0.025,-1,-1,-1,-1,-1,-1,1177,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-794b,5839,74,65,0.34,0.05,0.05,1.190,0.110,0.070,1.380,0.340,0.220,4.230,0.130,0.150,-1,-1,-1,11.131,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.184,0.031,0.035,-1,-1,-1,-1,-1,-1,952,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-795b,5631,83,75,-0.02,0.10,0.11,0.940,0.040,0.030,0.960,0.100,0.070,4.450,0.070,0.080,-1,-1,-1,29.619,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.155,0.021,0.017,-1,-1,-1,-1,-1,-1,580,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-796b,5475,79,85,0.09,0.09,0.07,0.930,0.040,0.090,1.090,0.300,0.180,4.330,0.160,0.200,-1,-1,-1,6.401,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.170,0.029,0.045,-1,-1,-1,-1,-1,-1,1109,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-797b,5680,292,205,-0.02,0.14,0.17,0.960,0.100,0.090,0.950,0.180,0.090,4.470,0.080,0.120,-1,-1,-1,27.072,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.194,0.024,0.008,-1,-1,-1,-1,-1,-1,605,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-798b,6224,124,143,0.03,0.13,0.15,1.190,0.180,0.110,1.290,0.560,0.180,4.290,0.110,0.250,-1,-1,-1,13.719,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.177,0.054,0.020,-1,-1,-1,-1,-1,-1,864,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-800b,5315,60,67,-0.09,0.16,0.18,0.850,0.040,0.060,0.820,0.060,0.060,4.550,0.040,0.080,-1,-1,-1,14.132,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.269,0.068,0.022,-1,-1,-1,-1,-1,-1,675,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-801b,4435,46,39,-0.17,0.09,0.09,0.670,0.030,0.050,0.630,0.030,0.020,4.660,0.020,0.020,-1,-1,-1,11.419,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.132,0.014,0.021,-1,-1,-1,-1,-1,-1,419,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-802b,5507,62,67,0.06,0.16,0.18,0.930,0.040,0.060,0.900,0.120,0.050,4.500,0.050,0.120,-1,-1,-1,40.059,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.306,0.087,0.028,-1,-1,-1,-1,-1,-1,489,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-803b,5919,99,101,0.02,0.09,0.09,1.050,0.050,0.060,1.120,0.160,0.110,4.360,0.090,0.110,-1,-1,-1,50.286,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.346,0.055,0.050,-1,-1,-1,-1,-1,-1,543,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-804b,5817,93,79,0.00,0.09,0.10,1.010,0.040,0.030,1.050,0.130,0.090,4.400,0.070,0.100,-1,-1,-1,14.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.173,0.026,0.021,-1,-1,-1,-1,-1,-1,779,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-804c,5817,93,79,0.00,0.09,0.10,1.010,0.040,0.050,1.050,0.130,0.090,4.400,0.070,0.100,-1,-1,-1,9.652,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.096,0.014,0.012,-1,-1,-1,-1,-1,-1,890,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-805b,6112,55,66,-0.06,0.08,0.07,1.190,0.070,0.110,1.650,0.050,0.050,4.080,0.020,0.020,-1,-1,-1,30.864,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.269,0.014,0.012,-1,-1,-1,-1,-1,-1,743,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-806b,5770,60,68,0.00,0.07,0.15,0.990,0.070,0.060,1.160,0.340,0.180,4.300,0.140,0.190,-1,-1,-1,8.092,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.128,0.020,0.030,-1,-1,-1,-1,-1,-1,1089,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-808b,4653,51,57,0.05,0.15,0.21,0.760,0.030,0.040,0.710,0.020,0.040,4.620,0.020,0.010,-1,-1,-1,0.631,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.107,0.008,0.009,-1,-1,-1,-1,-1,-1,1322,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-809b,5734,78,78,0.04,0.13,0.15,0.990,0.040,0.020,0.980,0.180,0.080,4.450,0.060,0.150,-1,-1,-1,55.639,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.279,0.087,0.029,-1,-1,-1,-1,-1,-1,478,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-810b,5803,76,112,0.10,0.15,0.15,1.030,0.060,0.060,1.040,0.210,0.090,4.420,0.070,0.150,-1,-1,-1,4.597,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.151,0.047,0.015,-1,-1,-1,-1,-1,-1,1105,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-811b,5747,65,57,0.05,0.08,0.06,1.010,0.050,0.060,1.240,0.260,0.220,4.250,0.160,0.150,-1,-1,-1,23.584,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.268,0.042,0.062,-1,-1,-1,-1,-1,-1,730,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-812b,6761,125,103,0.02,0.13,0.17,1.450,0.210,0.050,1.710,0.640,0.260,4.130,0.120,0.210,-1,-1,-1,10.117,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.274,0.050,0.060,-1,-1,-1,-1,-1,-1,1163,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-813b,5743,70,59,-0.13,0.16,0.19,0.950,0.050,0.050,0.930,0.120,0.080,4.480,0.050,0.120,-1,-1,-1,19.129,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.377,0.055,0.095,-1,-1,-1,-1,-1,-1,817,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-814b,6162,91,87,0.01,0.13,0.16,1.150,0.120,0.070,1.220,0.360,0.150,4.330,0.090,0.190,-1,-1,-1,6.147,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.182,0.030,0.024,-1,-1,-1,-1,-1,-1,1164,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-815b,5028,53,44,-0.03,0.04,0.03,1.250,0.050,0.060,3.420,0.090,0.260,3.460,0.010,0.010,-1,-1,-1,8.575,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.380,0.022,0.037,-1,-1,-1,-1,-1,-1,1374,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-818b,5638,214,111,-0.08,0.15,0.18,0.940,0.070,0.050,0.920,0.140,0.080,4.490,0.060,0.120,-1,-1,-1,10.035,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.394,0.101,0.034,-1,-1,-1,-1,-1,-1,786,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-819b,5279,165,112,-0.06,0.15,0.16,0.860,0.050,0.050,0.810,0.060,0.050,4.550,0.040,0.070,-1,-1,-1,33.200,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.254,0.013,0.022,-1,-1,-1,-1,-1,-1,485,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-821b,5191,131,101,-0.03,0.16,0.16,0.840,0.040,0.050,0.800,0.050,0.040,4.560,0.030,0.060,-1,-1,-1,1.923,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.114,0.010,0.004,-1,-1,-1,-1,-1,-1,1215,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-822b,5928,139,184,0.04,0.14,0.15,1.060,0.090,0.040,1.080,0.250,0.130,4.400,0.080,0.170,-1,-1,-1,3.223,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.131,0.036,0.019,-1,-1,-1,-1,-1,-1,1239,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-823b,5643,122,122,0.06,0.14,0.14,0.980,0.050,0.020,0.960,0.180,0.080,4.470,0.060,0.150,-1,-1,-1,4.168,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.203,0.031,0.039,-1,-1,-1,-1,-1,-1,1277,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-824b,6035,86,120,0.14,0.15,0.14,1.150,0.140,0.040,1.220,0.460,0.150,4.320,0.100,0.230,-1,-1,-1,4.514,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.164,0.028,0.021,-1,-1,-1,-1,-1,-1,1231,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-825b,5976,248,202,-0.08,0.15,0.19,1.030,0.120,0.040,1.080,0.280,0.150,4.390,0.110,0.160,-1,-1,-1,3.774,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.115,0.029,0.017,-1,-1,-1,-1,-1,-1,1270,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-825c,5976,248,202,-0.08,0.15,0.19,1.030,0.120,0.050,1.080,0.280,0.150,4.390,0.110,0.160,-1,-1,-1,8.182,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.158,0.040,0.023,-1,-1,-1,-1,-1,-1,981,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-826b,6079,90,96,-0.12,0.12,0.13,1.050,0.070,0.050,1.150,0.180,0.130,4.340,0.100,0.110,-1,-1,-1,4.488,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.122,0.020,0.023,-1,-1,-1,-1,-1,-1,1305,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-828b,5039,51,60,-0.02,0.16,0.17,0.810,0.040,0.050,0.770,0.040,0.040,4.580,0.030,0.050,-1,-1,-1,0.568,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.138,0.006,0.012,-1,-1,-1,-1,-1,-1,1848,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-829b,5698,93,120,0.03,0.13,0.17,0.980,0.050,0.080,0.970,0.200,0.080,4.460,0.060,0.160,-1,-1,-1,6.883,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.151,0.040,0.012,-1,-1,-1,-1,-1,-1,857,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-830b,6037,156,210,-0.02,0.14,0.18,1.070,0.120,0.040,1.110,0.310,0.140,4.380,0.090,0.170,-1,-1,-1,11.297,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.155,0.025,0.013,-1,-1,-1,-1,-1,-1,907,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-831b,5732,75,60,0.02,0.09,0.10,0.990,0.040,0.050,0.970,0.070,0.050,4.460,0.040,0.060,-1,-1,-1,5.622,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.122,0.015,0.011,-1,-1,-1,-1,-1,-1,992,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-832b,5596,182,133,-0.08,0.16,0.18,0.920,0.060,0.060,0.900,0.140,0.070,4.500,0.050,0.120,-1,-1,-1,7.140,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.200,0.058,0.023,-1,-1,-1,-1,-1,-1,965,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-833b,4339,39,37,-0.18,0.10,0.10,0.640,0.030,0.140,0.620,0.020,0.020,4.670,0.020,0.020,-1,-1,-1,18.755,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.149,0.012,0.016,-1,-1,-1,-1,-1,-1,382,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-834b,4554,50,45,-0.13,0.12,0.10,0.700,0.030,0.030,0.660,0.030,0.030,4.640,0.020,0.020,-1,-1,-1,13.324,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.112,0.021,0.028,-1,-1,-1,-1,-1,-1,378,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-835b,5954,72,71,0.08,0.14,0.14,1.080,0.060,0.110,1.110,0.210,0.100,4.380,0.070,0.140,-1,-1,-1,11.419,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.296,0.089,0.037,-1,-1,-1,-1,-1,-1,921,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-836b,5895,74,83,-0.01,0.14,0.18,1.030,0.060,0.060,1.040,0.240,0.100,4.410,0.070,0.170,-1,-1,-1,11.361,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.232,0.077,0.026,-1,-1,-1,-1,-1,-1,869,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-837b,5403,59,59,-0.18,0.16,0.20,0.850,0.050,0.070,0.810,0.070,0.070,4.560,0.040,0.080,-1,-1,-1,16.561,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.262,0.061,0.041,-1,-1,-1,-1,-1,-1,701,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-838b,5770,68,67,-0.06,0.15,0.19,0.980,0.050,0.040,0.960,0.130,0.080,4.460,0.060,0.110,-1,-1,-1,15.750,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.247,0.079,0.027,-1,-1,-1,-1,-1,-1,777,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-839b,6058,88,78,0.29,0.07,0.07,1.220,0.060,0.050,1.310,0.210,0.120,4.290,0.080,0.110,-1,-1,-1,37.814,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.271,0.047,0.036,-1,-1,-1,-1,-1,-1,626,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-842b,4848,61,65,-0.02,0.15,0.17,0.780,0.040,0.060,0.730,0.030,0.040,4.600,0.020,0.040,-1,-1,-1,1.220,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.135,0.015,0.009,-1,-1,-1,-1,-1,-1,1252,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-843b,5830,107,143,0.05,0.13,0.16,1.020,0.060,0.030,1.030,0.240,0.100,4.420,0.070,0.170,-1,-1,-1,2.054,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.244,0.037,0.041,-1,-1,-1,-1,-1,-1,1523,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-844b,4128,46,47,-0.24,0.12,0.14,0.590,0.030,0.120,0.570,0.030,0.030,4.700,0.020,0.020,-1,-1,-1,2.613,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.134,0.007,0.012,-1,-1,-1,-1,-1,-1,713,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-845b,4913,57,57,0.01,0.15,0.16,0.790,0.030,0.060,0.750,0.030,0.030,4.590,0.020,0.040,-1,-1,-1,0.928,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.160,0.014,0.004,-1,-1,-1,-1,-1,-1,1361,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-846b,5579,69,74,-0.00,0.14,0.16,0.940,0.040,0.030,0.910,0.110,0.060,4.500,0.050,0.110,-1,-1,-1,19.808,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.186,0.046,0.016,-1,-1,-1,-1,-1,-1,624,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-847b,4940,52,55,0.15,0.15,0.16,0.830,0.030,0.070,0.770,0.030,0.020,4.580,0.020,0.040,-1,-1,-1,2.343,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.105,0.004,0.006,-1,-1,-1,-1,-1,-1,1054,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-848b,5695,70,79,0.15,0.08,0.08,1.010,0.040,0.030,1.200,0.180,0.170,4.280,0.130,0.110,-1,-1,-1,6.911,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.170,0.031,0.033,-1,-1,-1,-1,-1,-1,1086,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-850b,5932,89,96,0.03,0.14,0.16,1.060,0.070,0.070,1.090,0.290,0.120,4.390,0.080,0.190,-1,-1,-1,7.193,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.142,0.044,0.015,-1,-1,-1,-1,-1,-1,995,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-851b,5455,87,81,-0.07,0.16,0.17,0.890,0.040,0.040,0.850,0.080,0.060,4.530,0.040,0.090,-1,-1,-1,8.507,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.170,0.047,0.026,-1,-1,-1,-1,-1,-1,900,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-852b,6100,85,84,0.22,0.07,0.07,1.190,0.040,0.080,1.160,0.050,0.050,4.380,0.030,0.030,-1,-1,-1,44.931,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.222,0.039,0.013,-1,-1,-1,-1,-1,-1,565,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-853b,6350,61,55,0.07,0.09,0.08,1.300,0.140,0.040,1.550,0.440,0.240,4.170,0.130,0.170,-1,-1,-1,7.169,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.144,0.028,0.025,-1,-1,-1,-1,-1,-1,1187,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-855b,5835,100,156,0.06,0.15,0.16,1.030,0.060,0.040,1.030,0.210,0.100,4.420,0.070,0.150,-1,-1,-1,7.887,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.802,0.236,0.157,-1,-1,-1,-1,-1,-1,996,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-856b,5535,70,84,0.12,0.15,0.14,0.960,0.040,0.080,0.930,0.120,0.060,4.490,0.050,0.120,-1,-1,-1,8.028,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.752,0.201,0.067,-1,-1,-1,-1,-1,-1,824,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-857b,5773,125,174,0.02,0.12,0.17,0.990,0.080,0.050,0.990,0.250,0.100,4.450,0.070,0.170,-1,-1,-1,85.351,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.563,0.077,0.032,-1,-1,-1,-1,-1,-1,390,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-858b,5653,74,61,-0.04,0.11,0.11,0.960,0.030,0.050,0.910,0.040,0.040,4.500,0.030,0.040,-1,-1,-1,76.136,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.426,0.054,0.028,-1,-1,-1,-1,-1,-1,399,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
Kepler-859b,5020,49,51,-0.02,0.15,0.17,0.810,0.040,0.100,0.770,0.030,0.040,4.590,0.020,0.050,-1,-1,-1,20.382,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.282,0.010,0.020,-1,-1,-1,-1,-1,-1,528,-1,-1,2016ApJ...822...86M,2016ApJ...822...86M
