rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
153,150.01,150,271893367,271893367.01,1,,07h31m51.7s,112.965428,,,-73d36m21.74s,-73.606039,,,-16.437,1.189,1.189,0,1,26.393,0.815,0.815,0,1,2458326.27838,0.00139,0.00139,0,1,5.85758,0.00053,0.00053,0,1,5.818,0.107,0.107,0,1,7385.78,0.981,0.981,0,1,14.9738,0.259698,0.259698,0,1,665.638,,,,,1415,,,,,10.865,0.019,0.019,0,1,349.39948,65.716202,65.716202,0,1,5982.8999,42.7239,42.7239,0,1,4.10149,0.114333,0.114333,0,1,1.79807,0.520067,0.520067,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
154,151.01,151,382302241,382302241.01,1,PC,05h33m23.79s,83.349114,,,-58d44m42.35s,-58.745096,,,27.504,1.205,1.205,0,1,26.654,1.205,1.205,0,1,2458326.04926,0.00331,0.00331,0,1,1.59783,0.00034,0.00034,0,1,1.49,0.296,0.296,0,1,1713.69,4.56,4.56,0,1,3.59995,0.207255,0.207255,0,1,482.823,,,,,1305,,,,,10.976,0.018,0.018,0,1,156.10899,,,0,1,5144.6699,125,125,0,1,4.7196498,0.2,0.2,0,1,0.67122,0.152223,0.152223,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
155,152.01,152,403287048,403287048.01,1,FP,22h09m25.8s,332.357493,,,-62d20m03.97s,-62.334437,,,-34.167,0.769,0.769,0,1,-110.858,1.412,1.412,0,1,2458327.92337,0.00494,0.00494,0,1,7.00776,0.00315,0.00315,0,1,2.68,0.824,0.824,0,1,3666.99,18,18,0,1,8.1288,0.625284,0.625284,0,1,302.511,,,,,1161,,,,,11.28,0.018,0.018,0,1,355.56732,53.4268,53.4268,0,1,5957,192,192,0,1,4.2331901,0.449231,0.449231,0,1,1.32287,0.285776,0.285776,0,1,2018-09-05 18:34:59,2019-01-06 18:20:23
156,153.01,153,231081369,231081369.01,1,FP,04h32m17.71s,68.073782,,,-66d54m58.68s,-66.9163,,,12.131,2.933,2.933,0,1,15.615,2.933,2.933,0,1,2458329.84791,0.00204,0.00204,0,1,7.63227,0.00108,0.00108,0,1,1.656,0.427,0.427,0,1,6339.82,21.4,21.4,0,1,,,,0,1,93.2859,,,,,865,,,,,11.686,0.018,0.018,0,1,436.22501,,,0,1,6142.9199,125,125,0,1,4.1616302,0.2,0.2,0,1,1.48728,0.408983,0.408983,0,1,2018-09-05 18:34:59,2019-06-25 14:41:25
157,154.01,154,389525208,389525208.01,1,FP,20h53m02.75s,313.261455,,,-38d35m41.72s,-38.594922,,,-4.65,0.784,0.784,0,1,-10.266,0.786,0.786,0,1,2458329.35996,0.00111,0.00111,0,1,6.74709,0.00067,0.00067,0,1,2.343,0.136,0.136,0,1,19520.9,1570,1570,0,1,41.3396,11.9422,11.9422,0,1,433.263,,,,,1271,,,,,10.044,0.019,0.019,0,1,419.00763,77.0252,77.0252,0,1,6038,193,193,0,1,3.5901999,0.53573,0.53573,0,1,2.81165,0.731675,0.731675,0,1,2018-09-05 18:34:59,2018-11-30 09:19:46
158,155.01,155,129637892,129637892.01,1,,21h24m27.59s,321.114978,,,-37d51m00.65s,-37.85018,,,7.047,0.784,0.784,0,1,-6.328,0.732,0.732,0,1,2458326.74444,0.0038,0.0038,0,1,5.43636,0.00194,0.00194,0,1,5.974,0.257,0.257,0,1,8232.2,226,226,0,1,18.3741,3.17363,3.17363,0,1,10411.9,,,,,2814,,,,,9,0.02,0.02,0,1,197.17946,16.445801,16.445801,0,1,6553,199,199,0,1,3.98785,0.361468,0.361468,0,1,1.95638,0.285801,0.285801,0,1,2018-09-05 18:34:59,2019-07-27 12:00:15
159,156.01,156,220518305,220518305.01,1,FP,02h45m52.22s,41.467589,,,-64d19m14.48s,-64.320688,,,30.39,0.594,0.594,0,1,4.404,1.046,1.046,0,1,2458336.13203,0.00186,0.00186,0,1,14.14893,0.00189,0.00189,0,1,3.765,0.23,0.23,0,1,18638.3,1660,1660,0,1,21.7799,6.58308,6.58308,0,1,250.72,,,,,1108,,,,,10.277,0.019,0.019,0,1,238.0873,25.899599,25.899599,0,1,6241.6001,83,83,0,1,4.5999999,0.16,0.16,0,1,1.38684,0.234576,0.234576,0,1,2018-09-05 18:34:59,2018-11-30 09:19:46
160,157.01,157,140691463,140691463.01,1,,04h54m48.34s,73.701433,,,-76d40m50.17s,-76.680603,,,12.282,1.102,1.102,0,1,-18.288,1.102,1.102,0,1,2458326.54604,0.00053,0.00053,0,1,2.08457,9E-05,9E-05,0,1,1.788,0.046,0.046,0,1,13291.3,4.83,4.83,0,1,14.4073,0.347154,0.347154,0,1,359.167,,,,,1212,,,,,11.976,0.018,0.018,0,1,307.97699,,,0,1,5450,185,185,0,1,4.4096799,2.0040801,2.0040801,0,1,1.0082999,1.0082999,1.0082999,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
161,158.01,158,403136413,403136413.01,1,,22h14m18.89s,333.57872,,,-55d22m44.33s,-55.378981,,,-7.829,0.299,0.299,0,1,4.167,0.969,0.969,0,1,2458326.37811,0.00219,0.00219,0,1,2.51266,0.00045,0.00045,0,1,2.411,0.173,0.173,0,1,2790.01,2.71,2.71,0,1,13.3617,0.731867,0.731867,0,1,793.471,,,,,1478,,,,,11.18,0.018,0.018,0,1,324.439,101.106,101.106,0,1,6115.77,83,83,0,1,4.0799999,0.16,0.16,0,1,2.3106201,0.777921,0.777921,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
162,159.01,159,394657039,394657039.01,1,,03h27m07.74s,51.78226,,,-78d32m59.39s,-78.549831,,,12.561,0.947,0.947,0,1,2.098,0.766,0.766,0,1,2458328.63687,0.00055,0.00055,0,1,3.76276,0.00019,0.00019,0,1,4.108,0.076,0.076,0,1,13190.2,0.84,0.84,0,1,20.8073,3.06145,3.06145,0,1,1171.71,,,,,1629,,,,,10.477,0.018,0.018,0,1,333.4545,42.4268,42.4268,0,1,6979.2002,83,83,0,1,4.4299998,0.16,0.16,0,1,1.59275,0.260281,0.260281,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
163,160.01,160,253917293,253917293.01,1,FP,22h30m00.2s,337.500822,,,-31d55m27.67s,-31.924352,,,26.822,1.661,1.661,0,1,-27.806,0.83,0.83,0,1,2458327.37627,0.00284,0.00284,0,1,4.608,0.001,0.001,0,1,3.383,0.758,0.758,0,1,3213.22,7.98,7.98,0,1,7.99698,0.539026,0.539026,0,1,724.001,,,,,1445,,,,,11.233,0.018,0.018,0,1,297.46149,,,0,1,5848,190,190,0,1,4.29284,0.646867,0.646867,0,1,1.21495,0.386772,0.386772,0,1,2018-09-05 18:34:59,2019-06-13 04:18:11
164,161.01,161,348770361,348770361.01,1,,03h06m44.77s,46.686556,,,-82d18m58.94s,-82.316372,,,14.9,2.9,2.9,0,1,4.7,2.8,2.8,0,1,2458325.70292,0.00212,0.00212,0,1,2.76898,0.00047,0.00047,0,1,4.619,0.289,0.289,0,1,3495.45,1.71,1.71,0,1,,,,0,1,2193.83,,,,,1906,,,,,11.419,0.018,0.018,0,1,333.651,,,0,1,5388,185,185,0,1,4.4224901,2.00402,2.00402,0,1,0.9849,0.9849,0.9849,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
165,162.01,162,99493790,99493790.01,1,FP,21h10m33.58s,317.6399,,,-23d18m20.93s,-23.305814,,,49.496,0.968,0.968,0,1,-21.996,0.968,0.968,0,1,2458332.98188,0.00071,0.00071,0,1,7.76686,0.00094,0.00094,0,1,3.291,0.097,0.097,0,1,24391.2,7.83,7.83,0,1,17.5087,0.418873,0.418873,0,1,82.9216,,,,,840,,,,,11.617,0.018,0.018,0,1,280.311,,,0,1,5508,186,186,0,1,4.3977799,2.0040801,2.0040801,0,1,1.03031,1.03031,1.03031,0,1,2018-09-05 18:34:59,2018-12-29 12:17:45
166,163.01,163,179317684,179317684.01,1,,05h19m04.38s,79.76825,,,-71d53m43.9s,-71.895529,,,9.817,1.401,1.401,0,1,14.232,1.11,1.11,0,1,2458328.87975,0.00102,0.00102,0,1,4.23163,0.00036,0.00036,0,1,4.232,0.071,0.071,0,1,8163.25,1.01,1.01,0,1,16.4676,1.03275,1.03275,0,1,1003.6,,,,,1568,,,,,10.843,0.018,0.018,0,1,319.89401,,,0,1,6379,197,197,0,1,4.24089,2.0086601,2.0086601,0,1,1.41689,1.41689,1.41689,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
167,164.01,164,79395355,79395355.01,1,FP,21h20m13.03s,320.054288,,,-51d18m35.89s,-51.30997,,,17.602,0.695,0.695,0,1,-13.998,1.405,1.405,0,1,2458328.33733,0.00377,0.00377,0,1,7.31898,0.00224,0.00224,0,1,3.771,0.886,0.886,0,1,3809.3,10.2,10.2,0,1,8.79673,0.51237,0.51237,0,1,468.718,,,,,1296,,,,,11.388,0.019,0.019,0,1,351.40701,,,0,1,6219,195,195,0,1,4.2664499,2.0062699,2.0062699,0,1,1.33463,1.33463,1.33463,0,1,2018-09-05 18:34:59,2018-11-30 09:19:46
168,165.01,165,350743714,350743714.01,1,FP,05h55m32.69s,88.886225,,,-57d17m26.66s,-57.290739,,,3.858,1.104,1.104,0,1,-39.713,0.845,0.845,0,1,2458388.296648,0.000774,0.000774,0,1,7.76178,0.001112,0.001112,0,1,3.494972,0.066196,0.066196,0,1,4399.776458,75.229034,75.229034,0,1,13.744672,2.071529,2.071529,0,1,254.162959,,,,,1018.35175,,,,,9.7889996,0.024,0.024,0,1,193.70908,12.7123,12.7123,0,1,6038,54,54,0,1,3.96,0.11,0.11,0,1,1.8742599,0.281329,0.281329,0,1,2018-09-05 18:34:59,2019-06-17 10:00:02
169,166.01,166,147203645,147203645.01,1,,21h32m47.06s,323.19608,,,-44d01m04.9s,-44.018028,,,29.286,0.569,0.569,0,1,-59.11,0.874,0.874,0,1,2458326.38424,0.0021,0.0021,0,1,5.06187,0.00094,0.00094,0,1,1.247,0.243,0.243,0,1,12335,197,197,0,1,12.8254,1.79247,1.79247,0,1,89.9395,,,,,857,,,,,10.696,0.018,0.018,0,1,163.54863,13.7678,13.7678,0,1,5482,186,186,0,1,4.45472,0.355524,0.355524,0,1,0.961565,0.159487,0.159487,0,1,2018-09-05 18:34:59,2019-07-11 12:00:12
170,167.01,167,149990841,149990841.01,1,,06h02m39s,90.662483,,,-64d49m10.15s,-64.819485,,,16.142,2.819,2.819,0,1,13.018,2.819,2.819,0,1,2458328.03406,0.00146,0.00146,0,1,4.45339,0.00055,0.00055,0,1,2.164,0.267,0.267,0,1,8618.88,29.8,29.8,0,1,,,,0,1,456.015,,,,,1287,,,,,11.57,0.018,0.018,0,1,293.05301,,,0,1,5551,187,187,0,1,4.38908,2.00404,2.00404,0,1,1.0466,1.0466,1.0466,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
171,168.01,168,369457671,369457671.01,1,,20h46m34.46s,311.643588,,,-37d54m15.83s,-37.904397,,,16.6,4.418,4.418,0,1,-8.211,4.418,4.418,0,1,2458326.49996,0.00403,0.00403,0,1,2.31257,0.00078,0.00078,0,1,1.459,0.202,0.202,0,1,2248.69,6.98,6.98,0,1,3.38244,0.258351,0.258351,0,1,148.536,,,,,972,,,,,11.419,0.018,0.018,0,1,,,,0,1,4553,169,169,0,1,,,,0,1,,,,0,1,2018-09-05 18:34:59,2019-07-20 12:00:13
172,169.01,169,183120439,183120439.01,1,,01h07m06.88s,16.778677,,,-75d11m56.19s,-75.198943,,,11.52,2,2,0,1,4.5,2,2,0,1,2458327.43797,0.00103,0.00103,0,1,2.25596,0.00014,0.00014,0,1,1.134,0.053,0.053,0,1,6550.06,5.51,5.51,0,1,11.2756,1.52049,1.52049,0,1,177.223,,,,,1016,,,,,11.742,0.018,0.018,0,1,366.05301,,,0,1,5872,191,191,0,1,4.3279099,2.0035501,2.0035501,0,1,1.1708601,1.1708601,1.1708601,0,1,2018-09-05 18:34:59,2019-07-31 12:00:13
173,170.01,170,394698182,394698182.01,1,,03h39m57.49s,54.989562,,,-83d05m18.67s,-83.08852,,,31.306,1.119,1.119,0,1,13.318,1.119,1.119,0,1,2458325.51317,0.00085,0.00085,0,1,3.7118,0.00021,0.00021,0,1,2.747,0.093,0.093,0,1,12883.1,2.92,2.92,0,1,15.4596,0.38254,0.38254,0,1,359.138,,,,,1212,,,,,11.928,0.019,0.019,0,1,443.64401,,,0,1,6006,192,192,0,1,4.3035498,2.00405,2.00405,0,1,1.22992,1.22992,1.22992,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
174,171.01,171,309257814,309257814.01,2,,08h17m04.66s,124.269432,,,-63d12m48.26s,-63.213405,,,-13.029,1,1,0,1,18.479,0.819,0.819,0,1,2458570.406689,0.000747,0.000747,0,1,1.238596,6.2E-05,6.2E-05,0,1,1.795232,0.068292,0.068292,0,1,15470.918609,496.28555,496.28555,0,1,14.76935,3.051095,3.051095,0,1,1996.593724,,,,,1704.873558,,,,,11.541,0.019,0.019,0,1,254.81033,30.2932,30.2932,0,1,5237,183,183,0,1,4.2427001,0.42297,0.42297,0,1,1.18449,0.239716,0.239716,0,1,2018-09-05 18:34:59,2019-06-17 14:58:32
175,171.02,171,309257814,309257814.02,2,,08h17m04.66s,124.269432,,,-63d12m48.26s,-63.213405,,,-13.029,1,1,0,1,18.479,0.819,0.819,0,1,2458569.766494,0.003086,0.003086,0,1,1.814118,0.000394,0.000394,0,1,1.424161,0.221329,0.221329,0,1,7138.979792,1064.7682,1064.7682,0,1,14.732904,24.661266,24.661266,0,1,1200.3519,,,,,1501.228828,,,,,11.541,0.019,0.019,0,1,254.81033,30.2932,30.2932,0,1,5237,183,183,0,1,4.2427001,0.42297,0.42297,0,1,1.18449,0.239716,0.239716,0,1,2019-06-05 19:57:35,2019-06-17 14:58:32
176,172.01,172,29857954,29857954.01,1,CP,21h06m31.65s,316.631877,,,-26d41m34.29s,-26.692858,,,2.26,2,2,0,1,-44.44,2,2,0,1,2458326.91973,0.00529,0.00529,0,1,9.47572,0.00316,0.00316,0,1,4.709,0.382,0.382,0,1,4225.94,5.58,5.58,0,1,12.1917,1.069,1.069,0,1,187.637,,,,,1031,,,,,10.711,0.019,0.019,0,1,225.005,,,0,1,5911,191,191,0,1,4.3207798,2.0036199,2.0036199,0,1,1.1873699,1.1873699,1.1873699,0,1,2018-09-05 18:34:59,2019-03-11 18:32:33
177,173.01,173,270341214,270341214.01,1,,02h13m50.12s,33.458834,,,-80d34m57.77s,-80.582713,,,23.166,0.062,0.062,0,1,19.481,0.062,0.062,0,1,2458333.41089,0.000959,0.000959,0,1,,,,0,1,7.943456,0.110177,0.110177,0,1,3959.722447,110.3395,110.3395,0,1,9.581765,1.259922,1.259922,0,1,215.564855,,,,,977.269261,,,,,8.8660002,0.018,0.018,0,1,148.60236,,,0,1,6409,197,197,0,1,4.2009702,0.320295,0.320295,0,1,1.49184,0.193024,0.193024,0,1,2018-08-30 14:17:58,2019-08-18 12:00:15
178,174.01,174,425997655,425997655.01,4,CP,03h41m50.17s,55.459062,,,-62d46m02.14s,-62.76726,,,-102.403,0.107,0.107,0,1,-44.049,0.124,0.124,0,1,2458325.325892,0.002248,0.002248,0,1,17.66831,0.000607,0.000607,0,1,2.695974,0.258669,0.258669,0,1,730.596785,40.85522,40.85522,0,1,2.008408,0.848007,0.848007,0,1,24.24749,,,,,565.960924,,,,,8.6968699,0.018,0.018,0,1,,,,0,1,4813,111,111,0,1,4.3800001,0.21,0.21,0,1,0.734392,0.0824963,0.0824963,0,1,2018-10-11 19:07:06,2019-06-06 16:00:02
179,174.02,174,425997655,425997655.02,4,CP,03h41m50.17s,55.459062,,,-62d46m02.14s,-62.76726,,,-102.403,0.107,0.107,0,1,-44.049,0.124,0.124,0,1,2458340.303919,0.00224,0.00224,0,1,29.796715,0.001249,0.001249,0,1,2.945885,0.34046,0.34046,0,1,638.80257,42.205654,42.205654,0,1,1.836502,1.229716,1.229716,0,1,12.079129,,,,,475.476056,,,,,8.6968699,0.018,0.018,0,1,,,,0,1,4813,111,111,0,1,4.3800001,0.21,0.21,0,1,0.734392,0.0824963,0.0824963,0,1,2018-10-19 23:49:47,2019-05-17 16:00:02
180,174.03,174,425997655,425997655.03,4,,03h41m50.17s,55.459062,,,-62d46m02.14s,-62.76726,,,-102.403,0.107,0.107,0,1,-44.049,0.124,0.124,0,1,2458335.751351,0.003668,0.003668,0,1,12.160999,0.000985,0.000985,0,1,2.902685,0.441298,0.441298,0,1,312.472088,40.42018,40.42018,0,1,1.329708,1.221559,1.221559,0,1,39.899533,,,,,641.005422,,,,,8.6968699,0.018,0.018,0,1,,,,0,1,4813,111,111,0,1,4.3800001,0.21,0.21,0,1,0.734392,0.0824963,0.0824963,0,1,2018-12-04 21:48:53,2019-06-13 04:18:11
181,174.04,174,425997655,425997655.04,4,,03h41m50.17s,55.459062,,,-62d46m02.14s,-62.76726,,,-102.403,0.107,0.107,0,1,-44.049,0.124,0.124,0,1,2458326.0332,0.003027,0.003027,0,1,3.975995,0.00021,0.00021,0,1,1.560981,0.192923,0.192923,0,1,174.45126,22.136805,22.136805,0,1,0.990529,1.111368,1.111368,0,1,177.146417,,,,,930.471001,,,,,8.6968699,0.018,0.018,0,1,,,,0,1,4813,111,111,0,1,4.3800001,0.21,0.21,0,1,0.734392,0.0824963,0.0824963,0,1,2018-12-04 21:48:53,2019-06-13 04:18:11
182,175.01,175,307210830,307210830.01,3,CP,08h18m07.88s,124.532824,,,-68d18m51.9s,-68.314418,,,96.472,2.774,2.774,0,1,-340.083,2.544,2.544,0,1,2458356.203945,0.000532,0.000532,0,1,3.690604,2.9E-05,2.9E-05,0,1,1.273675,0.1121,0.1121,0,1,1848.855089,59.27924,59.27924,0,1,1.404443,0.196318,0.196318,0,1,12.655953,,,,,481.053592,,,,,9.3929996,0.009,0.009,0,1,24.512554,0.101709,0.101709,0,1,3469,68,68,0,1,4.88061,0.390583,0.390583,0,1,0.371,0.062,0.062,0,1,2018-10-11 19:07:06,2019-06-06 16:00:02
183,175.02,175,307210830,307210830.02,3,CP,08h18m07.88s,124.532824,,,-68d18m51.9s,-68.314418,,,96.472,2.774,2.774,0,1,-340.083,2.544,2.544,0,1,2458355.28665,0.00073,0.00073,0,1,7.450808,0.000161,0.000161,0,1,0.765749,0.294489,0.294489,0,1,1631.721456,137.82532,137.82532,0,1,1.273447,1.223574,1.223574,0,1,4.96006,,,,,380.619896,,,,,9.3929996,0.009,0.009,0,1,24.512554,0.101709,0.101709,0,1,3469,68,68,0,1,4.88061,0.390583,0.390583,0,1,0.371,0.062,0.062,0,1,2018-10-11 19:07:06,2019-06-06 16:00:02
184,175.03,175,307210830,307210830.03,3,CP,08h18m07.88s,124.532824,,,-68d18m51.9s,-68.314418,,,96.472,2.774,2.774,0,1,-340.083,2.544,2.544,0,1,2458354.906006,0.00083,0.00083,0,1,2.253089,3E-05,3E-05,0,1,0.988833,0.308529,0.308529,0,1,676.136899,54.27155,54.27155,0,1,0.819162,0.959494,0.959494,0,1,24.437324,,,,,567.065414,,,,,9.3929996,0.009,0.009,0,1,24.512554,0.101709,0.101709,0,1,3469,68,68,0,1,4.88061,0.390583,0.390583,0,1,0.371,0.062,0.062,0,1,2018-10-11 19:07:06,2019-06-06 16:00:02
185,176.01,176,272086159,272086159.01,1,,07h40m00.81s,115.003365,,,-72d12m27.87s,-72.207741,,,7.37,2,2,0,1,477.3,2,2,0,1,2458363.043768,0.00044,0.00044,0,1,16.155373,0.000103,0.000103,0,1,1.556705,0.037499,0.037499,0,1,71225.723174,1623.8068,1623.8068,0,1,10.424281,7.728964,7.728964,0,1,1.187899,,,,,266.265316,,,,,13.404,0.04,0.04,0,1,103.02099,,,0,1,3276,63,63,0,1,4.9779,0.405074,0.405074,0,1,0.274,0.047,0.047,0,1,2018-10-11 19:07:06,2019-08-16 12:00:13
186,177.01,177,262530407,262530407.01,1,,01h21m45.23s,20.438451,,,-46d42m52.96s,-46.714712,,,-111.111,0.113,0.113,0,1,-79.889,0.111,0.111,0,1,2458356.153,0.000649,0.000649,0,1,2.853133,6.6E-05,6.6E-05,0,1,1.264674,0.13067,0.13067,0,1,1589.963199,58.600864,58.600864,0,1,2.175406,0.400998,0.400998,0,1,42.954622,,,,,652.938423,,,,,9.4379997,0.016,0.016,0,1,32.675709,0.254057,0.254057,0,1,3703,66,66,0,1,4.7712798,0.106649,0.106649,0,1,0.516,0.026,0.026,0,1,2018-10-11 19:07:06,2019-06-13 04:18:11
187,178.01,178,251848941,251848941.01,3,,00h29m12.48s,7.301987,,,-30d27m14.77s,-30.454104,,,149.649,1.582,1.582,0,1,-88.468,0.758,0.758,0,1,2458360.242325,0.00238,0.00238,0,1,6.558054,0.00129,0.00129,0,1,2.233632,0.32997,0.32997,0,1,1461.710128,116.35722,116.35722,0,1,2.773247,1.134474,1.134474,0,1,35.846215,,,,,624.066076,,,,,10.351,0.017,0.017,0,1,59.691158,,,0,1,4111,171,171,0,1,4.5552802,0.449348,0.449348,0,1,0.701202,0.152166,0.152166,0,1,2018-10-11 19:07:06,2019-03-11 18:32:33
188,178.02,178,251848941,251848941.02,3,,00h29m12.48s,7.301987,,,-30d27m14.77s,-30.454104,,,149.649,1.582,1.582,0,1,-88.468,0.758,0.758,0,1,2458354.55219,0.004083,0.004083,0,1,10.354252,0.003165,0.003165,0,1,2.236524,0.274134,0.274134,0,1,1657.067907,446.14713,446.14713,0,1,3.751004,1.518233,1.518233,0,1,19.497772,,,,,535.939787,,,,,10.351,0.017,0.017,0,1,59.691158,,,0,1,4111,171,171,0,1,4.5552802,0.449348,0.449348,0,1,0.701202,0.152166,0.152166,0,1,2018-10-11 19:07:06,2019-03-11 18:32:33
189,178.03,178,251848941,251848941.03,3,,00h29m12.48s,7.301987,,,-30d27m14.77s,-30.454104,,,149.649,1.582,1.582,0,1,-88.468,0.758,0.758,0,1,2458362.953314,0.003512,0.003512,0,1,9.955936,0.005123,0.005123,0,1,2.521805,0.662672,0.662672,0,1,1126.601724,147.61179,147.61179,0,1,2.323174,2.683399,2.683399,0,1,20.544734,,,,,542.993812,,,,,10.351,0.017,0.017,0,1,59.691158,,,0,1,4111,171,171,0,1,4.5552802,0.449348,0.449348,0,1,0.701202,0.152166,0.152166,0,1,2018-10-22 19:57:34,2019-03-11 18:32:33
190,179.01,179,207141131,207141131.01,1,,02h57m02.89s,44.262024,,,-56d11m30.75s,-56.191876,,,-36.273,0.07,0.07,0,1,50.612,0.062,0.062,0,1,2458354.588395,0.000649,0.000649,0,1,4.137394,9.6E-05,9.6E-05,0,1,1.829919,0.136448,0.136448,0,1,1134.536706,42.86272,42.86272,0,1,2.813921,0.897569,0.897569,0,1,181.276421,,,,,935.847488,,,,,8.1409998,0.017,0.017,0,1,38.531132,0.567843,0.567843,0,1,5058,181,181,0,1,4.5176101,0.282094,0.282094,0,1,0.838949,0.107368,0.107368,0,1,2018-10-11 19:07:06,2019-06-13 04:18:11
191,180.01,180,51912829,51912829.01,3,FP,00h57m11.67s,14.298631,,,-67d29m46.29s,-67.496191,,,22.679,0.134,0.134,0,1,16.143,0.108,0.108,0,1,2458325.897913,0.000328,0.000328,0,1,0.835398,9E-06,9E-06,0,1,1.480314,0.020716,0.020716,0,1,2689.072814,65.36989,65.36989,0,1,14.870042,2.317963,2.317963,0,1,19472.250749,,,,,3012.824178,,,,,9.4809999,0.02,0.02,0,1,270.41104,27.157101,27.157101,0,1,6082,193,193,0,1,3.77654,0.33082,0.33082,0,1,2.28668,0.344444,0.344444,0,1,2018-10-19 23:49:42,2019-01-06 18:10:19
192,181.01,181,76923707,76923707.01,1,PC,23h28m41.41s,352.172522,,,-34d29m29.07s,-34.491409,,,111.127,0.757,0.757,0,1,-3.181,0.648,0.648,0,1,2458358.118127,0.000495,0.000495,0,1,4.532037,0.000161,0.000161,0,1,2.373894,0.052422,0.052422,0,1,7256.580429,114.943214,114.943214,0,1,6.322712,0.96554,0.96554,0,1,120.014242,,,,,844.166174,,,,,10.411,0.019,0.019,0,1,91.281403,,,0,1,4983,180,180,0,1,4.61445,0.318565,0.318565,0,1,0.741265,0.110511,0.110511,0,1,2018-10-22 19:57:31,2019-03-11 18:32:33
193,182.01,182,76989773,76989773.01,1,FP,23h33m10.56s,353.294016,,,-35d27m50.34s,-35.463982,,,-104.626,0.866,0.866,0,1,-83.796,0.699,0.699,0,1,2458355.082723,0.000254,0.000254,0,1,1.769141,3.1E-05,3.1E-05,0,1,1.958463,0.019511,0.019511,0,1,9408.639864,61.502316,61.502316,0,1,19.12079,5.670971,5.670971,0,1,1368.692921,,,,,1551.301651,,,,,9.6230001,0.019,0.019,0,1,118.93819,,,0,1,5569,187,187,0,1,4.3206501,0.291747,0.291747,0,1,1.13502,0.149118,0.149118,0,1,2018-10-22 19:57:31,2019-01-13 08:57:38
194,183.01,183,183979262,183979262.01,1,,01h26m36.06s,21.650258,,,-72d44m55.96s,-72.748877,,,77.275,0.545,0.545,0,1,21.124,0.563,0.563,0,1,2458326.104287,0.000147,0.000147,0,1,3.430776,1.5E-05,1.5E-05,0,1,3.130096,0.008128,0.008128,0,1,8980.21782,30.697788,30.697788,0,1,30.195551,4.80043,4.80043,0,1,4985.942668,,,,,2143.169745,,,,,8.2729998,0.019,0.019,0,1,200.85983,18.2206,18.2206,0,1,6270,196,196,0,1,3.6133201,0.359293,0.359293,0,1,2.8585999,0.454415,0.454415,0,1,2018-10-19 23:49:43,2019-08-14 16:04:01
195,184.01,184,300871545,300871545.01,2,FP,07h50m37.78s,117.657407,,,-70d32m00.48s,-70.533466,,,-14.257,0.79,0.79,0,1,32.733,0.568,0.568,0,1,2458327.376627,0.000164,0.000164,0,1,4.817028,2.6E-05,2.6E-05,0,1,3.194467,0.008697,0.008697,0,1,23550.640381,81.8451,81.8451,0,1,23.899076,3.605441,3.605441,0,1,798.503509,,,,,1355.779169,,,,,10.025,0.018,0.018,0,1,228.28561,21.084499,21.084499,0,1,6380,197,197,0,1,4.2485199,0.353278,0.353278,0,1,1.40476,0.211901,0.211901,0,1,2018-10-19 23:49:46,2019-06-13 04:18:11
