,TOI,Planet,TESS_tid,TOI_alias,No. of Planets,TFOPWG_Des,rastr,RA,decstr,Dec,PMRA,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,PMDec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,T0 (HJD or BJD),T0_err,P (day),P_err,T14_hr,T14,T14_hr_err,T14_err,Depth (ppm),Depth,Depth (ppm)_err,Depth_err,Rp_EarthRadii,Rp,Rp_EarthRadii_err,Rp_err,Mp,Mp_err_up,Mp_err_dn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,Teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,Tmag,Tmag_err,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,Teff,Teff_err_up,Teff_err_dn,logg*,logg*_err_up,logg*_err_dn,R*,R*_err_up,R*_err_dn,M*,toi_created,rowupdate
272,259.01,259,12862099,12862099.01,1,CP,00h15m36.79s,3.903271,-11d56m17.74s,-11.93826,-22,8,8,0,1,17,8,8,0,1,2458386.578118,0.000681,2.423823,0.000137,2.248401,0.093683375,0.054273,0.002261375,16167.17837,1.616717837,301.42267,0.030142267,12.256272,1.09343134980819,0.248194,0.022142385583014,,,,549.914052,,,,,1235.07535,,,,,12.333,0.018,410.112,,,0,1,5514,186,186,4.3965602,2.00407,2.00407,1.03259,1.03259,1.03259,1.07770145202539,2018-11-30 22:06:23,2019-06-17 14:58:32
273,260.01,260,37749396,37749396.01,1,,00h19m05.53s,4.773023,-09d57m57.99s,-9.966109,-36.266,0.088,0.088,0,1,-301.427,0.06,0.06,0,1,2458392.294408,0.00257,13.470018,0.003236,1.998396,0.0832665,0.343922,0.014330083333333,686.53595,0.068653595,64.596115,0.0064596115,1.637881,0.146121955571416,1.525768,0.136119903648854,,,,11.13865,,,,,465.937745,,,,,8.4292803,0.017,,,,0,1,4111,171,171,4.6461,0.439409,0.439409,0.631587,0.133807,0.133807,0.342250500623438,2018-11-30 22:06:23,2019-08-16 12:00:13
274,261.01,261,63898957,63898957.01,2,,01h00m52.35s,15.218125,-24d25m26.37s,-24.423992,108.651,0.096,0.096,0,1,-11.263,0.086,0.086,0,1,2458387.285571,0.002961,3.361391,0.000985,3.154215,0.131425625,0.649077,0.027044875,422.240474,0.0422240474,41.641174,0.0041641174,2.746611,0.245036220893925,2.407731,0.214803372290124,,,,1484.322998,,,,,1583.076324,,,,,9.0200005,0.02,115.31339,5.3718901,5.3718901,0,1,5890.2998,57,57,3.9200001,0.08,0.08,1.31383,0.136209,0.136209,1.89056409983949,2018-11-30 22:06:23,2019-07-31 10:32:40
275,261.02,261,63898957,63898957.02,2,,01h00m52.35s,15.218125,-24d25m26.37s,-24.423992,108.651,0.096,0.096,0,1,-11.263,0.086,0.086,0,1,2458389.727185,0.003037,13.039359,0.004316,4.921832,0.205076333333333,0.531445,0.022143541666667,625.599569,0.0625599569,58.03166,0.005803166,3.348222,0.29870835935409,1.269619,0.113267820501383,,,,243.526095,,,,,1007.525683,,,,,9.0200005,0.02,115.31339,5.3718901,5.3718901,0,1,5890.2998,57,57,3.9200001,0.08,0.08,1.31383,0.136209,0.136209,1.89056409983949,2018-11-30 22:06:23,2019-07-31 10:32:40
276,262.01,262,70513361,70513361.01,1,PC,02h10m08.32s,32.534648,-31d04m14.17s,-31.070603,239.985,0.043,0.043,0,1,-175.917,0.049,0.049,0,1,2458389.839926,0.001816,11.146909,0.002487,1.357828,0.056576166666667,0.278714,0.011613083333333,647.37743,0.064737743,62.20103,0.006220103,2.443881,0.218028459273798,0.688732,0.061444553483808,,,,57.337255,,,,,701.825226,,,,,8.0830002,0.018,42.331627,0.960858,0.960858,0,1,5302.5801,20.9902,20.9902,4.5351501,0.0370742,0.0370742,0.849618,0.0781697,0.0781697,0.683683834387136,2018-11-30 22:06:23,2019-07-31 10:32:40
277,263.01,263,120916706,120916706.01,1,,02h28m25.99s,37.108272,-25d05m50.39s,-25.09733,29.7,2,2,0,1,7.88,2,2,0,1,2458386.172349,0.00147,0.556737,7.3E-05,0.852671,0.035527958333333,0.16541,0.006892083333333,63679.095551,6.3679095551,5715.9956,0.57159956,5.224526,0.466100990275671,1.35549,0.120928717994469,,,,64.325653,,,,,722.296983,,,,,15.851,0.062,,,,0,1,3116,101,101,5.06043,0.562987,0.562987,0.205,0.048,0.048,0.024779488789226,2018-11-30 22:06:24,2019-07-31 12:00:13
278,264.01,264,122612091,122612091.01,1,CP,02h44m09.62s,41.040077,-30d10m08.68s,-30.169077,6.45,0.877,0.877,0,1,-7.219,0.935,0.935,0,1,2458383.398113,0.000735,2.216794,5.1E-05,3.881758,0.161739916666667,0.044936,0.001872333333333,4300.368098,0.4300368098,49.195816,0.0049195816,13.803204,1.23143937907039,0.145542,0.012984387545722,,,,3880.620661,,,,,2013.005899,,,,,10.452,0.018,422.92596,76.8843,76.8843,0,1,5773.4702,51.0863,51.0863,3.47927,0.0937043,0.0937043,2.7370501,0.672195,0.672195,10.4791585091761,2018-11-30 22:06:24,2019-06-17 14:58:32
279,265.01,265,159951311,159951311.01,1,CP,03h18m14.92s,49.562176,-41d18m07.3s,-41.302027,-14.592,1.143,1.143,0,1,25.514,1.143,1.143,0,1,2458387.571092,0.00052,5.924426,0.000114,2.83538,0.118140833333333,0.048764,0.002031833333333,11992.493322,1.1992493322,135.86578,0.013586578,8.754633,0.781036042465876,0.173841,0.015509055223481,,,,117.18212,,,,,839.141282,,,,,11.664,0.018,224.91299,,,0,1,5185,182,182,4.4630198,2.00367,2.00367,0.911724,0.911724,0.911724,0.806023870152002,2018-11-30 22:06:24,2019-06-17 14:58:32
280,266.01,266,164767175,164767175.01,2,,01h44m50.22s,26.209266,-18d24m04.93s,-18.401369,-87.175,0.125,0.125,0,1,-110.794,0.096,0.096,0,1,2458393.078739,0.003507,10.767807,0.004925,3.397389,0.141557875,0.758994,0.03162475,650.610352,0.0650610352,76.32915,0.007632915,2.407741,0.214804264430368,1.944029,0.173434650727094,,,,104.770454,,,,,815.979892,,,,,9.4329996,0.019,100.75161,4.0028601,4.0028601,0,1,5784,55,55,,,,0.929557,0.0919102,0.0919102,0.843290859898471,2018-11-30 22:06:24,2019-07-31 10:32:40
281,266.02,266,164767175,164767175.02,2,,01h44m50.22s,26.209266,-18d24m04.93s,-18.401369,-87.175,0.125,0.125,0,1,-110.794,0.096,0.096,0,1,2458392.104974,0.004409,6.19132,0.003482,3.4164,0.14235,1.161866,0.048411083333333,345.240264,0.0345240264,62.78886,0.006278886,1.759371,0.156960567401195,2.874777,0.256470425550897,,,,219.127828,,,,,981.282679,,,,,9.4329996,0.019,100.75161,4.0028601,4.0028601,0,1,5784,55,55,,,,0.929557,0.0919102,0.0919102,0.843290859898471,2018-11-30 22:06:24,2019-07-31 10:32:40
282,267.01,267,166836920,166836920.01,1,CP,02h39m35.44s,39.897669,-50d00m29.48s,-50.008188,-1.811,0.455,0.455,0,1,-40.096,0.753,0.753,0,1,2458387.960271,0.00042,5.75244,0.000221,5.385902,0.224412583333333,0.035574,0.00148225,5386.655432,0.5386655432,40.782204,0.0040782204,13.179698,1.17581389954501,0.113059,0.010086448389687,,,,788.311133,,,,,1351.431895,,,,,8.9230003,0.018,154.76949,,,0,1,5905,191,191,3.98282,0.290259,0.290259,1.75053,0.233013,0.233013,3.69313884337359,2018-11-30 22:06:24,2019-06-17 14:58:32
283,268.01,268,219253008,219253008.01,1,,04h23m39.84s,65.915986,-53d51m03.43s,-53.850952,-21.175,0.184,0.184,0,1,1.814,0.224,0.224,0,1,2458385.127289,0.000967,5.066148,0.000107,6.157278,0.25655325,0.07615,0.003172916666667,1932.407299,0.1932407299,36.30666,0.003630666,12.532709,1.11809340708359,2.043398,0.182299759122134,,,,2379.984653,,,,,1781.40755,,,,,9.6000004,0.05,305.30463,19.0452,19.0452,0,1,5868,190,190,3.5732701,0.343686,0.343686,2.78984,0.449728,0.449728,10.9568325832873,2018-11-30 22:06:24,2019-06-17 14:58:32
284,269.01,269,220479565,220479565.01,1,,05h03m23.11s,75.846276,-54d10m39.73s,-54.177704,24.58,3.403,3.403,0,1,-118.703,3.403,3.403,0,1,2458381.846933,0.000863,3.697675,4.9E-05,0.876424,0.036517666666667,0.169948,0.007081166666667,4763.767863,0.4763767863,230.01253,0.023001253,7.103697,0.633749397805335,1.746575,0.155818984744402,,,,69.181652,,,,,735.558947,,,,,12.27,0.018,,,,0,1,3607,,,,,,,,,0,2018-11-30 22:06:24,2019-06-17 14:58:32
285,270.01,270,259377017,259377017.01,3,,04h33m39.71s,68.415442,-51d57m22.21s,-51.956169,91.43,2,2,0,1,-282.18,2,2,0,1,2458383.842444,0.000601,5.660182,6.8E-05,1.640464,0.068352666666667,0.087817,0.003659041666667,3927.099359,0.3927099359,83.66921,0.008366921,2.616094,0.233392274065483,0.484846,0.043255062895887,,,,11.0601,,,,,465.114106,,,,,10.416,0.04,44.959866,,,0,1,3551,74,74,4.8398199,0.382963,0.382963,0.415,0.068,0.068,0.128463246233669,2018-11-30 22:06:24,2019-08-16 12:00:13
286,270.02,270,259377017,259377017.02,3,,04h33m39.71s,68.415442,-51d57m22.21s,-51.956169,91.43,2,2,0,1,-282.18,2,2,0,1,2458389.677602,0.000899,11.380259,0.000242,2.128046,0.088668583333333,0.143122,0.005963416666667,3183.166685,0.3183166685,99.3292,0.00993292,2.35486,0.210086537603711,0.478431,0.042682754929075,,,,4.35843,,,,,368.512545,,,,,10.416,0.04,44.959866,,,0,1,3551,74,74,4.8398199,0.382963,0.382963,0.415,0.068,0.068,0.128463246233669,2018-11-30 22:06:24,2019-08-16 12:00:13
287,270.03,270,259377017,259377017.03,3,,04h33m39.71s,68.415442,-51d57m22.21s,-51.956169,91.43,2,2,0,1,-282.18,2,2,0,1,2458383.732364,0.001651,3.360137,0.000121,1.393345,0.058056041666667,0.48356,0.020148333333333,962.205101,0.0962205101,81.64058,0.008164058,1.297578,0.115762155410831,1.412756,0.126037648318316,,,,22.167851,,,,,553.414648,,,,,10.416,0.04,44.959866,,,0,1,3551,74,74,4.8398199,0.382963,0.382963,0.415,0.068,0.068,0.128463246233669,2018-11-30 22:06:24,2019-08-16 12:00:13
288,271.01,271,259511357,259511357.01,1,,04h43m06.12s,70.775501,-50d13m10.14s,-50.219483,33.12,0.051,0.051,0,1,38.371,0.057,0.057,0,1,2458382.228163,0.001019,2.476082,5.6E-05,1.050608,0.043775333333333,0.1897,0.007904166666667,383.409029,0.0383409029,23.658146,0.0023658146,2.441117,0.217781871710233,1.540949,0.137474261753948,,,,1219.413517,,,,,1507.15355,,,,,8.4119997,0.021,85.251137,7.3818498,7.3818498,0,1,6025,192,192,4.3313498,0.387055,0.387055,1.19508,0.217965,0.217965,1.51562915070376,2018-11-30 22:06:25,2019-05-17 16:00:02
289,272.01,272,268766053,268766053.01,1,CP,02h07m38.2s,31.909165,-20d39m42.64s,-20.661844,-11.083,1.197,1.197,0,1,5.309,1.065,1.065,0,1,2458386.231709,0.00046,3.30968,0.000124,2.283755,0.095156458333333,0.035981,0.001499208333333,19306.428951,1.9306428951,247.67601,0.024767601,11.739523,1.04733009189045,0.150417,0.01341930591489,,,,204.853549,,,,,964.896259,,,,,11.692,0.019,,,,0,1,4868,171,171,,,,,,,0,2018-11-30 22:06:25,2019-06-17 14:58:32
290,273.01,273,279740441,279740441.01,1,FP,03h26m01.11s,51.504634,-64d32m54.79s,-64.548553,,,,,,,,,,,2458386.095087,0.001413,0.741859,8.9E-05,1.502696,0.062612333333333,0.119604,0.0049835,2983.625732,0.2983625732,173.75093,0.017375093,6.023835,0.537410562940494,7.466215,0.666091087518958,,,,740.864334,,,,,1330.621148,,,,,11.461,0.06,108.98,,,0,1,4304.6001,64,64,4.5700002,0.12,0.12,0.66174,0.0974527,0.0974527,0.381596078720404,2018-11-30 22:06:25,2019-06-13 04:18:11
291,274.01,274,281979481,281979481.01,1,,08h42m01.29s,130.505357,-75d48m06.69s,-75.801857,38.217,0.826,0.826,0,1,-81.629,0.601,0.601,0,1,2458386.381414,0.002218,0.542248,0.000106,1.014235,0.042259791666667,0.140909,0.005871208333333,696.539405,0.0696539405,202.15729,0.020215729,2.872933,0.256305914889821,0.80413,0.071739673476671,,,,2843.094062,,,,,1862.376816,,,,,10.443,0.018,113.85664,5.14323,5.14323,0,1,5181,182,182,4.5463099,0.289574,0.289574,0.827835,0.108876,0.108876,0.643480656062493,2018-11-30 22:06:25,2019-06-13 04:18:11
292,275.01,275,373844472,373844472.01,1,FP,05h26m04s,81.516654,-67d13m58.01s,-67.23278,-19.021,1.021,1.021,0,1,52.834,1.021,1.021,0,1,2458326.061419,0.000213,0.919476,4E-06,1.463932,0.060997166666667,0.021281,0.000886708333333,10356.767204,1.0356767204,103.05044,0.010305044,17.936441,1.60018208582389,18.680464,1.66655937193327,,,,2992.591576,,,,,1886.390549,,,,,10.975,0.019,188.618,,,0,1,5616,187,187,4.3762002,2.0039201,2.0039201,1.07108,1.07108,1.07108,1.173773922023,2018-11-30 22:06:25,2019-01-21 03:26:41
293,276.01,276,382188882,382188882.01,1,FP,05h25m24.74s,81.353081,-55d01m11.73s,-55.019924,14.18,0.773,0.773,0,1,-6.681,1.507,1.507,0,1,2458387.759868,0.001184,4.800523,0.000607,2.058526,0.085771916666667,0.087929,0.003663708333333,5388.911854,0.5388911854,300.2252,0.03002252,14.952258,1.3339511107146,5.252722,0.468616468908913,,,,968.365634,,,,,1422.753268,,,,,10.615,0.018,320.44421,46.543201,46.543201,0,1,6366,197,197,4.1621699,0.47536,0.47536,1.5475301,0.339098,0.339098,2.77007319563474,2018-11-30 22:06:26,2019-01-13 08:46:45
294,277.01,277,439456714,439456714.01,1,,01h16m18.55s,19.077284,-20d57m07.56s,-20.952099,-117.47,2,2,0,1,-253.4,2,2,0,1,2458389.02917,0.001801,3.994244,0.000716,2.035741,0.084822541666667,0.136515,0.005688125,5783.507445,0.5783507445,330.01193,0.033001193,4.323406,0.385708448568115,0.672682,0.060012668391471,,,,28.711599,,,,,590.383342,,,,,11.681,0.04,95.433311,,,0,1,3748,64,64,4.7572999,0.343554,0.343554,0.517,0.076,0.076,0.214525011480728,2018-11-30 22:06:26,2019-08-16 12:00:13
295,278.01,278,244161191,244161191.01,1,,00h19m31.94s,4.883078,-05d54m40.48s,-5.911245,102,8,8,0,1,-69,8,8,0,1,2458386.106592,0.000835,0.298746,2.3E-05,1.046606,0.043608583333333,0.071629,0.002984541666667,12047.111814,1.2047111814,716.01935,0.071601935,2.630575,0.234684182353466,2.642784,0.235773396377911,,,,87.896848,,,,,780.93174,,,,,13.099,0.059,,,,0,1,2955,95,95,5.1352701,0.496238,0.496238,0.154,0.032,0.032,0.012712033107446,2018-11-30 23:29:50,2019-08-14 16:04:01
296,279.01,279,122613513,122613513.01,1,,02h44m45.23s,41.188452,-32d12m39.74s,-32.211038,-9.512,0.617,0.617,0,1,-30.813,0.906,0.906,0,1,2458388.370019,0.00225,11.494122,0.000968,2.4156,0.10065,0.30102,0.0125425,1575.036131,0.1575036131,116.84506,0.011684506,3.225623,0.287770809171202,1.125286,0.100391292711214,,,,21.611738,,,,,549.910705,,,,,10.475,0.018,73.044678,2.3592701,2.3592701,0,1,4140,171,171,4.4633198,0.440143,0.440143,0.782234,0.166067,0.166067,0.563792040642815,2018-11-30 23:29:43,2019-06-13 04:18:11
297,280.01,280,42054565,42054565.01,1,,01h36m40.42s,24.168397,-36d24m50.4s,-36.414,-55.547,0.367,0.367,0,1,-82.013,0.406,0.406,0,1,2458393.67584,0.003073,10.175948,0.004156,1.804196,0.075174833333333,0.939437,0.039143208333333,958.058218,0.0958058218,168.9886,0.01689886,2.539445,0.226554108305826,4.797727,0.428024533856722,,,,64.885243,,,,,723.862758,,,,,9.9569998,0.018,100.0854,,,0,1,5454,185,185,4.5910401,0.274395,0.274395,0.818749,0.100382,0.100382,0.627121696038454,2018-11-30 23:29:39,2019-08-15 12:00:14
298,281.01,281,38696105,38696105.01,1,,04h24m32.7s,66.136254,-60d07m47.76s,-60.129933,-7.958,0.855,0.855,0,1,9.563,1.449,1.449,0,1,2458387.482051,0.004646,5.566734,0.00248,2.473858,0.103077416666667,0.759529,0.031647041666667,642.92426,0.064292426,87.79987,0.008779987,3.918084,0.349548041752163,3.473302,0.309867249531626,,,,650.17907,,,,,1287.887701,,,,,10.482,0.018,289.84921,34.255699,34.255699,0,1,6002.1802,42.195801,42.195801,4.1235399,0.117071,0.117071,1.49097,0.245336,0.245336,2.53957345204782,2018-11-30 23:29:38,2019-06-17 14:58:32
299,282.01,282,29781292,29781292.01,3,,04h20m57.19s,65.238299,-68d06m09.67s,-68.102686,22.186,0.103,0.103,0,1,-10.348,0.125,0.125,0,1,2458337.21315,0.002972,56.004418,0.002334,8.998564,0.374940166666667,0.295523,0.012313458333333,760.050103,0.0760050103,30.8911,0.00308911,4.027322,0.359293603354447,0.604955,0.053970470157909,,,,30.653836,,,,,600.123946,,,,,8.9320002,0.017,135.68727,6.8354201,6.8354201,0,1,6321,196,196,4.22436,0.295755,0.295755,1.4284,0.169584,0.169584,2.29782154339734,2018-12-04 21:47:32,2019-05-17 16:00:02
300,282.02,282,29781292,29781292.02,2,,04h20m57.19s,65.238299,-68d06m09.67s,-68.102686,22.186,0.103,0.103,0,1,-10.348,0.125,0.125,0,1,2458355.735635,0.003949,31.323499,0.005843,3.073476,0.1280615,1.194923,0.049788458333333,385.010273,0.0385010273,55.89187,0.005589187,2.858758,0.255041306093318,4.878209,0.435204656972076,,,,66.520297,,,,,728.380474,,,,,8.9320002,0.017,135.68727,6.8354201,6.8354201,0,1,6321,196,196,4.22436,0.295755,0.295755,1.4284,0.169584,0.169584,2.29782154339734,2018-12-04 21:47:32,2019-04-05 15:27:18
301,282.03,282,29781292,29781292.03,3,,04h20m57.19s,65.238299,-68d06m09.67s,-68.102686,22.186,0.103,0.103,0,1,-10.348,0.125,0.125,0,1,2458355.682457,0.004123,84.216358,0.006236,9.453624,0.393901,0.547242,0.02280175,513.067152,0.0513067152,40.817497,0.0040817497,3.298918,0.294309751092872,0.783878,0.069932911053618,,,,17.79314,,,,,523.820994,,,,,8.9320002,0.017,135.68727,6.8354201,6.8354201,0,1,6321,196,196,4.22436,0.295755,0.295755,1.4284,0.169584,0.169584,2.29782154339734,2019-05-07 17:42:35,2019-06-07 12:00:12
302,283.01,283,382626661,382626661.01,1,,07h54m16.64s,118.569317,-65d26m29.34s,-65.441484,-27.341,1.062,1.062,0,1,15.256,1.493,1.493,0,1,2458333.478009,0.002495,17.617101,0.000529,3.811255,0.158802291666667,0.396812,0.016533833333333,690.957812,0.0690957812,38.92626,0.003892626,1.973002,0.176019448657329,0.945919,0.084389240788652,,,,23.376285,,,,,560.807254,,,,,9.6490002,0.019,75.162247,1.6414,1.6414,0,1,5250,183,183,4.6417599,0.275934,0.275934,0.749668,0.0934796,0.0934796,0.510537448975503,2018-12-04 21:48:51,2019-06-13 04:18:11
303,284.01,284,277103955,277103955.01,1,FP,05h37m01.05s,84.254362,-66d47m27.14s,-66.790871,-14.599,1.571,1.571,0,1,133.056,0.921,0.921,0,1,2458326.41347,0.0077,1.30926,0.00016,2.76,0.115,0.406,0.016916666666667,112.12,0.011212,0.482961,4.82961E-05,0.851753,0.075988312962798,0.072415,0.006460433580159,,,,1837.97,,,,,1824,,,,,9.2250004,0.018,50.504757,1.46673,1.46673,0,1,4943,180,180,4.57337,0.317972,0.317972,0.772044,0.114019,0.114019,0.546803713159543,2018-12-04 21:48:26,2019-05-05 01:41:36
304,285.01,285,220459976,220459976.01,1,,04h58m47.32s,74.69717,-56d23m37.76s,-56.393822,0.896,3.403,3.403,0,1,56.137,3.403,3.403,0,1,2458361.663925,0.004797,32.332528,0.006676,3.459632,0.144151333333333,0.786024,0.032751,2425.505189,0.2425505189,288.4887,0.02884887,3.028709,0.270203318761709,1.59527,0.142320456775805,,,,2.756416,,,,,328.629052,,,,,12.113,0.018,,,,0,1,3891,169,169,4.64044,0.274298,0.274298,0.615038,0.0737163,0.0737163,0.321690237941305,2018-12-04 21:48:12,2019-06-17 14:58:32
305,286.01,286,150030205,150030205.01,1,,06h03m56.22s,90.984255,-60d39m58.8s,-60.666334,76.348,0.924,0.924,0,1,-3.007,0.703,0.703,0,1,2458327.820352,0.002289,4.511594,0.000135,1.873813,0.078075541666667,0.304543,0.012689291666667,268.954087,0.0268954087,25.642275,0.0025642275,1.330181,0.118670800249799,1.696746,0.15137353912035,,,,166.266216,,,,,915.842415,,,,,9.0760002,0.018,59.017715,1.37701,1.37701,0,1,5245,183,183,4.5766602,0.27213,0.27213,0.807395,0.0979919,0.0979919,0.607016919484509,2018-12-04 21:47:53,2019-08-14 16:04:01
306,287.01,287,2758565,2758565.01,1,,23h45m07.93s,356.28306,-17d26m57.34s,-17.449262,-19.125,2.167,2.167,0,1,-16.328,2.167,2.167,0,1,2458356.03117,0.00123,3.78192,0.00043,2.041,0.085041666666667,0.113,0.004708333333333,41928.5,4.19285,3071.56,0.307156,26.2274,2.33985190471942,7.14607,0.637529663663128,,,,535.538,,,,,1340,,,,,12.284,0.018,378.616,,,0,1,5423,185,185,4.4152598,2.00406,2.00406,0.998081,0.998081,0.998081,0.995528060539736,2018-10-02 01:49:35,2019-08-07 12:00:14
307,288.01,288,47316976,47316976.01,1,,22h41m13.85s,340.307695,-28d01m57.57s,-28.032657,-7.159,0.754,0.754,0,1,1.595,0.565,0.565,0,1,2458364.46064,0.00204,,,6.204,0.2585,0.866,0.036083333333333,1481.46,0.148146,2.38882,0.000238882,8.69428,0.775651708448568,0.392926,0.035054509768936,,,,1029.54,,,,,1578,,,,,8.948,0.017,217.3672,19.418699,19.418699,0,1,6596,200,200,3.94625,0.369061,0.369061,2.06721,0.307757,0.307757,5.44374023670517,2018-09-28 22:22:05,2019-06-17 14:58:32
308,289.01,289,201292545,201292545.01,1,,00h11m36.17s,2.900711,-56d35m58.84s,-56.599678,23.345,0.473,0.473,0,1,-10,0.387,0.387,0,1,2458326.64586,0.00307,,,6.463,0.269291666666667,0.651,0.027125,7480.96,0.748096,59.805,0.0059805,16.2945,1.45369792131323,1.53125,0.136608974930859,,,,510.954,,,,,1324,,,,,11.393,0.018,431.91193,71.830597,71.830597,0,1,5404,185,185,3.91781,0.454305,0.454305,1.76491,0.384867,0.384867,3.76431520794365,2018-10-03 02:14:38,2019-07-31 10:32:40
309,290.01,290,201233610,201233610.01,1,,23h58m03.98s,359.516585,-49d18m03.02s,-49.300838,10.46,3.356,3.356,0,1,-3.939,3.356,3.356,0,1,2458360.59149,0.00195,,,4.478,0.186583333333333,0.235,0.009791666666667,53195.8,5.31958,1852.48,0.185248,44.3528,3.95689178338835,8.30602,0.741013471317691,,,,523.345,,,,,1332,,,,,12.899,0.018,566.01801,,,0,1,5644,188,188,4.37075,,,1.08161,1.08161,1.08161,1.2008763327872,2018-10-03 02:14:37,2019-07-31 10:32:40
310,291.01,291,49710555,49710555.01,1,,23h28m39.48s,352.164506,-10d51m34.63s,-10.859619,25.131,1.086,1.086,0,1,-9.145,1.001,1.001,0,1,2458359.62204,0.00326,12.07397,0.00381,3.626,0.151083333333333,0.293,0.012208333333333,19440.1,1.94401,2105.12,0.210512,21.0059,1.87402087608172,6.91694,0.617088054242127,,,,257.292,,,,,1115,,,,,12.248,0.019,441.25201,,,0,1,5753,188,188,4.3499799,,,1.12314,1.12314,1.12314,1.31123063570307,2018-10-02 01:49:36,2019-07-31 10:32:40
311,292.01,292,180285396,180285396.01,1,,00h58m51.4s,14.71418,-36d41m18.5s,-36.688471,47.692,4.612,4.612,0,1,-28.504,4.612,4.612,0,1,2458363.14401,0.00301,10.3698,0.00451,2.272,0.094666666666667,0.21,0.00875,11344,1.1344,21.4374,0.00214374,8.00825,0.71444821125881,0.674889,0.060209563743421,,,,13.7488,,,,,536,,,,,13.193,0.018,261.33401,,,0,1,4436,174,174,4.5599098,0.244262,0.244262,0.72467,0.0772297,0.0772297,0.471694334119874,2018-10-03 02:14:38,2019-06-13 04:18:11
312,293.01,293,355637190,355637190.01,1,,23h52m37.09s,358.154528,-54d28m08.17s,-54.468935,9.088,0.835,0.835,0,1,-18.531,0.961,0.961,0,1,2458326.22108,0.00072,0.80546,2E-05,1.189,0.049541666666667,0.183,0.007625,3080.3,0.30803,5.19045,0.000519045,8.83739,0.788419127486841,1.5467,0.137987331608529,,,,5194.22,,,,,2365,,,,,11.004,0.018,313.76154,,,0,1,5817,190,190,4.1314101,0.693991,0.693991,1.45682,0.498038,0.498038,2.40591578645739,2018-10-03 02:14:39,2019-07-31 10:32:40
313,294.01,294,188570092,188570092.01,1,,22h36m06.31s,339.026307,-16d59m59.79s,-16.999943,-96.06,2,2,0,1,-82.37,2,2,0,1,2458358.78126,0.0011,7.32829,0.00054,2.939,0.122458333333333,0.201,0.008375,12507.5,1.25075,4.38753,0.000438753,9.0024,0.803140333660451,0.425712,0.037979480774378,,,,47.917,,,,,732,,,,,11.386,0.033,121.793,,,0,1,4605,176,176,4.5426698,0.261563,0.261563,0.757253,0.0881111,0.0881111,0.522671724112402,2018-10-02 01:49:36,2019-07-31 10:32:40
314,295.01,295,327952677,327952677.01,1,CP,23h56m22.05s,359.091858,-13d16m17.91s,-13.271641,,,,,,,,,,,2458356.40432,0.00113,3.39656,0.00028,2.094,0.08725,0.301,0.012541666666667,9322.75,0.932275,8.23177,0.000823177,13.5856,1.21202605049514,0.980623,0.087485324292979,,,,437.265,,,,,1273,,,,,12.058,0.019,389.94199,,,0,1,5663,188,188,4.3670802,,,1.08877,1.08877,1.08877,1.21950711983558,2018-10-02 01:49:36,2019-07-21 12:00:12
315,296.01,296,382463648,382463648.01,1,,23h32m25.23s,353.105135,-45d54m34.44s,-45.909566,49.194,3.276,3.276,0,1,-12.557,3.276,3.276,0,1,2458355.52978,0.00317,12.62733,0.00201,3.523,0.146791666666667,0.346,0.014416666666667,7993.2,0.79932,12.1196,0.00121196,8.96608,0.799900080292622,0.704185,0.062823177803551,,,,42.02,,,,,709,,,,,13.042,0.018,463.905,,,0,1,5167,182,182,4.4663601,2.0036399,2.0036399,0.905652,0.905652,0.905652,0.793553999046214,2018-10-03 02:14:39,2019-06-13 04:18:11
316,297.01,297,115242351,115242351.01,1,,00h24m42.47s,6.176947,-36d06m52.05s,-36.114457,13.988,3.424,3.424,0,1,-12.823,3.424,3.424,0,1,2458358.77289,0.0076,5.67116,0.00336,1.783,0.074291666666667,0.722,0.030083333333333,6169.6,0.61696,475.513,0.0475513,9.14963,0.816275314479436,2.68054,0.239141761084843,,,,85.9398,,,,,848,,,,,13.006,0.018,321.22699,,,0,1,4820,178,178,4.5187302,2.0034699,2.0034699,0.805623,0.805623,0.805623,0.603912935304172,2018-10-03 02:14:39,2019-07-31 10:32:40
317,298.01,298,206686292,206686292.01,1,,22h56m14.57s,344.06072,-34d21m39.98s,-34.361106,5.389,3.376,3.376,0,1,1.318,3.376,3.376,0,1,2458354.35602,0.0016,1.32901,0.00014,1.756,0.073166666666667,0.123,0.005125,30730.6,3.07306,3419.63,0.341963,29.7477,2.6539120349719,10.1385,0.90449638683201,,,,6772.14,,,,,2527,,,,,12.708,0.018,734.53601,,,0,1,6209,195,195,4.2681198,,,1.32954,1.32954,1.32954,1.94373304629315,2018-10-02 01:49:36,2019-07-31 10:32:40
